gene,DoTT_by_Readout,log2FC_4sU,Upregulated,DEstatus.2
DLAT,TRUE,-1.3976865954846032,FALSE,FALSE
RP11-45M22.4,FALSE,0.10804717340643191,FALSE,FALSE
FZD2,FALSE,-3.7071325959979977,FALSE,FALSE
DIXDC1,FALSE,-2.3001448290978783,FALSE,FALSE
TIMM8B,FALSE,-3.463741638051441,FALSE,FALSE
C11orf57,TRUE,-1.516156101066937,FALSE,FALSE
OGDH,TRUE,0.03889019800406751,FALSE,FALSE
USP48,TRUE,-1.4458984629836042,FALSE,FALSE
PTS,FALSE,-1.009076178319048,FALSE,FALSE
TEX12,FALSE,6.2630344058337934,TRUE,FALSE
H2AFV,TRUE,-3.070099731856725,FALSE,FALSE
RP11-159D12.2,FALSE,1.44701156030121,TRUE,FALSE
RP11-221N13.4,TRUE,6.964629666720595,TRUE,TRUE
ATP5G3,FALSE,-3.3229557774958582,FALSE,FALSE
ATF7IP2,FALSE,2.756747159043046,TRUE,FALSE
PTDSS2,TRUE,-0.6705382324272302,FALSE,FALSE
ZC3HAV1,FALSE,-0.6360437134071406,FALSE,FALSE
SEMA3F,FALSE,0.1604958040090258,FALSE,FALSE
GXYLT1,TRUE,-0.633661955533898,FALSE,FALSE
RAB1B,FALSE,-3.170594354580167,FALSE,FALSE
TTC26,TRUE,-0.9472929496691554,FALSE,FALSE
RP11-229C3.2,FALSE,-2.054311119877824,FALSE,FALSE
TWF1,FALSE,-4.0014624380784864,FALSE,FALSE
TMSB4X,FALSE,-3.2105198499472465,FALSE,FALSE
USP9Y,FALSE,-1.9873631743220743,FALSE,FALSE
RP11-87C12.2,FALSE,-2.1129691166302362,FALSE,FALSE
TM9SF2,TRUE,-2.2188497333553157,FALSE,FALSE
UBE2C,TRUE,-3.2905836354848605,FALSE,FALSE
MIB2,FALSE,-1.3961166373816156,FALSE,FALSE
CACNA2D1,TRUE,-1.4209658112815178,FALSE,FALSE
KLC2,FALSE,-1.2291065465012214,FALSE,FALSE
ZFR,FALSE,-3.1739269319998087,FALSE,FALSE
C20orf195,TRUE,5.106622419533794,TRUE,TRUE
PPDPF,FALSE,-0.7526304930600456,FALSE,FALSE
MINA,TRUE,-2.605586172847007,FALSE,FALSE
DEPDC7,FALSE,-2.1465420740043615,FALSE,FALSE
CAT,FALSE,-3.075374835543641,FALSE,FALSE
SLC2A4RG,FALSE,-2.3075409890999867,FALSE,FALSE
NIPSNAP3A,FALSE,-4.83380455938769,FALSE,FALSE
SMC6,TRUE,-1.7150086465074492,FALSE,FALSE
C2orf44,TRUE,-1.9812286101121634,FALSE,FALSE
TMEM43,FALSE,-3.2291462726140385,FALSE,FALSE
CRY2,TRUE,-1.3742462678935676,FALSE,FALSE
HOXA11,FALSE,-3.261857681401136,FALSE,FALSE
POLR2J,TRUE,-1.8042523508814634,FALSE,FALSE
LSM3,TRUE,0.37986107152430765,FALSE,FALSE
PEX16,FALSE,-1.6999086321638492,FALSE,FALSE
C17orf82,FALSE,-3.5037664178731753,FALSE,FALSE
FAM20A,FALSE,-2.578423891091531,FALSE,FALSE
YWHAE,TRUE,-1.9638170242449466,FALSE,FALSE
C2orf48,TRUE,3.8587621674456685,TRUE,TRUE
CCDC138,TRUE,2.708119653513686,TRUE,TRUE
NUP35,TRUE,0.30794386545166125,FALSE,FALSE
CCDC104,FALSE,-2.277463803830124,FALSE,FALSE
KANSL1,TRUE,-0.9975683543191786,FALSE,FALSE
KIFAP3,FALSE,-2.1390774139218065,FALSE,FALSE
EFNB3,TRUE,0.729525621452835,FALSE,FALSE
PRKAR1A,FALSE,-3.0499165994984927,FALSE,FALSE
MAPK8IP1,TRUE,-0.06423611072823394,FALSE,FALSE
MMD,TRUE,-0.8721605415208639,FALSE,FALSE
RANGRF,FALSE,-2.897513574177565,FALSE,FALSE
SPDL1,TRUE,-3.9816694987733903,FALSE,FALSE
RAB44,TRUE,6.74685018309805,TRUE,TRUE
GNG5,FALSE,-3.4375475829095423,FALSE,FALSE
DPH1,FALSE,-2.4697380993959506,FALSE,FALSE
ACTG2,FALSE,-3.4833845328391244,FALSE,FALSE
RNF126,TRUE,-2.0974891653155807,FALSE,FALSE
TSPAN6,FALSE,-2.742986102937884,FALSE,FALSE
SKAP2,TRUE,-0.9574473841561216,FALSE,FALSE
AKR7A2,FALSE,-2.6139623724437087,FALSE,FALSE
MRTO4,TRUE,-1.3395098522880053,FALSE,FALSE
FSTL3,FALSE,-1.8082679239070114,FALSE,FALSE
RRP15,TRUE,-0.027363722191631145,FALSE,FALSE
GNA13,FALSE,-3.6201652078602864,FALSE,FALSE
SRCAP,FALSE,-1.650923549489239,FALSE,FALSE
COA4,FALSE,-2.670403344386284,FALSE,FALSE
MTPN,FALSE,-2.60108162195857,FALSE,FALSE
WDR45,FALSE,-1.5415005774856652,FALSE,FALSE
STEAP1B,FALSE,-2.738504234562862,FALSE,FALSE
DLX5,FALSE,-3.393165318801338,FALSE,FALSE
DDX18,TRUE,-2.2628596502111598,FALSE,FALSE
SARNP,FALSE,-0.2578058910319829,FALSE,FALSE
TMED1,FALSE,-1.7375525327588779,FALSE,FALSE
KIF18A,FALSE,-1.8718309738885968,FALSE,FALSE
SORBS3,FALSE,-2.488875396529779,FALSE,FALSE
WDR91,FALSE,-1.4004929514839015,FALSE,FALSE
CBLL1,TRUE,-1.5170918732181387,FALSE,FALSE
PRR13,FALSE,-2.9464570000330164,FALSE,FALSE
SP4,TRUE,-1.8391219678762563,FALSE,FALSE
PLEC,FALSE,-1.8224279029187498,FALSE,FALSE
MCAM,FALSE,-2.9222163268373547,FALSE,FALSE
HBP1,TRUE,-1.0515244390164757,FALSE,FALSE
PON2,FALSE,-3.350205085268455,FALSE,FALSE
INHBB,TRUE,-3.4134820327768023,FALSE,FALSE
UFSP1,FALSE,-4.194254330804053,FALSE,FALSE
USP17L11,FALSE,5.467959890018682,TRUE,FALSE
CLU,TRUE,-4.106347499326278,FALSE,FALSE
ZNF2,FALSE,-1.8506440541616502,FALSE,FALSE
TNFRSF10B,FALSE,-0.06440566615600223,FALSE,FALSE
DUSP4,TRUE,-2.8395668427678586,FALSE,FALSE
RP11-58E21.5,FALSE,6.996314953192144,TRUE,FALSE
DDX31,TRUE,-0.9505854872328421,FALSE,FALSE
GTF3C4,FALSE,-2.2940739825527325,FALSE,FALSE
TTF1,FALSE,-2.3558845069032253,FALSE,FALSE
PTN,TRUE,-3.9227058089134585,FALSE,FALSE
FLNA,FALSE,-2.0032494190789576,FALSE,FALSE
PABPC4,TRUE,-1.3660390006293006,FALSE,FALSE
PRSS23,FALSE,-3.8659547960224763,FALSE,FALSE
PITPNB,TRUE,-1.3791478568669422,FALSE,FALSE
TEC,TRUE,1.3629933432988162,TRUE,TRUE
IFI30,FALSE,0.5408699165379858,FALSE,FALSE
RP11-20I23.1,FALSE,-1.6986103912890935,FALSE,FALSE
RP11-304L19.5,TRUE,-1.00796836938708,FALSE,FALSE
RNF213,TRUE,-1.9699268364087545,FALSE,FALSE
UBE3B,TRUE,-0.9209854254943052,FALSE,FALSE
WDR37,TRUE,-0.07383181337984245,FALSE,FALSE
EIF1,FALSE,-2.7188540258947698,FALSE,FALSE
ENDOV,TRUE,-2.3358785182449924,FALSE,FALSE
KRT222,FALSE,-2.34426224183325,FALSE,FALSE
ZFPM2,FALSE,-1.1543761745898062,FALSE,FALSE
JUP,FALSE,-1.502108303830877,FALSE,FALSE
COX7B,TRUE,-1.6314461084662892,FALSE,FALSE
PGAP3,TRUE,-2.7399680823277293,FALSE,FALSE
SH3BGRL,FALSE,-3.2676169750095383,FALSE,FALSE
ATR,FALSE,-2.3614690573252486,FALSE,FALSE
HAP1,FALSE,4.409390936137702,TRUE,FALSE
CDC6,FALSE,-1.3377552254139324,FALSE,FALSE
PHLDA2,TRUE,-0.22528993694372276,FALSE,FALSE
XYLT2,FALSE,-3.372493498261117,FALSE,FALSE
C12orf23,FALSE,-4.012792490063461,FALSE,FALSE
GK5,FALSE,-1.6205707085886865,FALSE,FALSE
C12orf45,TRUE,-1.838160968838779,FALSE,FALSE
HOOK2,FALSE,-0.7761039880731645,FALSE,FALSE
PCCA,TRUE,0.997400548772618,FALSE,FALSE
MEF2BNB-MEF2B,FALSE,-0.2442368103796678,FALSE,FALSE
SLFN5,FALSE,-2.821357248483079,FALSE,FALSE
CHST2,FALSE,-2.260079438698918,FALSE,FALSE
RFXANK,TRUE,-2.2666207232082654,FALSE,FALSE
STK11,FALSE,-1.0643569713660466,FALSE,FALSE
DHPS,FALSE,-1.458804807636144,FALSE,FALSE
PLBD2,FALSE,-2.92709615530256,FALSE,FALSE
FDFT1,FALSE,-2.6542107683801897,FALSE,FALSE
CCPG1,FALSE,-3.0553197110716406,FALSE,FALSE
PRR24,FALSE,0.7558824544975822,FALSE,FALSE
IPP,FALSE,-3.2482710531620533,FALSE,FALSE
POP5,FALSE,-4.182839237657472,FALSE,FALSE
GZF1,TRUE,-2.375074125276992,FALSE,FALSE
NAPB,FALSE,-1.9019553656986763,FALSE,FALSE
SNHG18,FALSE,-5.036437094435486,FALSE,FALSE
DUSP14,FALSE,-3.5738824937984703,FALSE,FALSE
CENPB,FALSE,-4.207665326738131,FALSE,FALSE
PSMF1,FALSE,-3.4507364341033644,FALSE,FALSE
CSTF2,FALSE,-2.931747699002661,FALSE,FALSE
SNRPB,FALSE,-3.073182169869406,FALSE,FALSE
STK35,TRUE,-1.0794944408218101,FALSE,FALSE
TMX4,TRUE,-1.9672533385068653,FALSE,FALSE
RBCK1,TRUE,-2.5957619015736797,FALSE,FALSE
MXRA5,FALSE,-5.06117179613943,FALSE,FALSE
DTD1,FALSE,-2.42631261560216,FALSE,FALSE
FLRT3,FALSE,-4.0382331347317795,FALSE,FALSE
ZNF695,FALSE,0.153669110684393,FALSE,FALSE
ACTL10,FALSE,-3.2390711624830786,FALSE,FALSE
NRSN2,FALSE,-4.785600369417082,FALSE,FALSE
AP5S1,FALSE,-2.725093286824095,FALSE,FALSE
RRBP1,FALSE,-1.3725613398315268,FALSE,FALSE
BMP2,TRUE,-0.8294261588611702,FALSE,FALSE
ZNF133,FALSE,-1.919537971891721,FALSE,FALSE
YBX3,TRUE,-0.8903881345298064,FALSE,FALSE
LIN54,TRUE,-1.8046296133796966,FALSE,FALSE
OTOR,TRUE,6.881419908092401,TRUE,TRUE
ITPA,TRUE,-2.6838867332623297,FALSE,FALSE
TBC1D20,TRUE,-2.2569317091078864,FALSE,FALSE
MGME1,TRUE,-1.9364863445720786,FALSE,FALSE
SNRPB2,TRUE,-2.313614372416457,FALSE,FALSE
DSTN,FALSE,-3.936540050753867,FALSE,FALSE
MKKS,TRUE,-2.68326457433296,FALSE,FALSE
PISD,TRUE,-0.7739124287239638,FALSE,FALSE
FAM110A,TRUE,-1.3100805886279607,FALSE,FALSE
TOMM70A,TRUE,-1.6874221206342503,FALSE,FALSE
MCM8,FALSE,-1.7676926800425663,FALSE,FALSE
STYK1,TRUE,2.59023744276183,TRUE,TRUE
CRNDE,FALSE,-3.534803452955802,FALSE,FALSE
RP11-274B21.8,TRUE,1.1102716111090856,TRUE,TRUE
WWC2-AS2,FALSE,-0.9854419043098307,FALSE,FALSE
ERI2,FALSE,-0.44462952211066503,FALSE,FALSE
RP11-227G15.9,TRUE,8.409390936137703,TRUE,TRUE
FAM76A,FALSE,-2.131065917804539,FALSE,FALSE
SYNM,TRUE,0.6516535568081043,FALSE,FALSE
HIST1H2AH,FALSE,-4.230610615982346,FALSE,FALSE
C1QTNF9,FALSE,6.7101176320434455,TRUE,FALSE
RP11-18H21.3,TRUE,7.495855026887171,TRUE,TRUE
WBP5,FALSE,-4.483404706745345,FALSE,FALSE
CDYL2,TRUE,-2.034247198388267,FALSE,FALSE
RLIM,TRUE,-1.5126723673513545,FALSE,FALSE
ABCB7,TRUE,-0.7231867043178544,FALSE,FALSE
RP3-393E18.2,TRUE,5.5791902070434505,TRUE,TRUE
RP4-536B24.3,FALSE,7.354910511586791,TRUE,FALSE
GSPT2,FALSE,-4.0341482224118455,FALSE,FALSE
HEATR1,FALSE,-1.6054589076067363,FALSE,FALSE
C1orf198,FALSE,-3.884776435557881,FALSE,FALSE
FAM131A,FALSE,-0.18486772735067664,FALSE,FALSE
EIF1AX,TRUE,-1.5720307855872235,FALSE,FALSE
PARL,TRUE,-1.4097602872203958,FALSE,FALSE
MRPS10,TRUE,-2.044961266441253,FALSE,FALSE
NKAP,FALSE,-2.539874611192618,FALSE,FALSE
PTPN2,TRUE,-0.9299612236935828,FALSE,FALSE
MID1,FALSE,-1.9945706582929907,FALSE,FALSE
CACNA1C,TRUE,0.09834005715433267,FALSE,FALSE
DCP1B,TRUE,-0.267244716137404,FALSE,FALSE
DCP2,TRUE,-1.8848729087899825,FALSE,FALSE
PCDHGB3,FALSE,-3.974285608020913,FALSE,FALSE
PSMD2,FALSE,-2.7866801375731294,FALSE,FALSE
DDI2,FALSE,-2.9287413168301777,FALSE,FALSE
PSMD10,FALSE,-4.194047795642486,FALSE,FALSE
ATG4A,TRUE,-0.1852655475767984,FALSE,FALSE
SMAD2,TRUE,-0.5416988134529961,FALSE,FALSE
STS,FALSE,-3.573387807934383,FALSE,FALSE
TBL1X,TRUE,-1.8183689926991469,FALSE,FALSE
TRIM33,TRUE,-0.6184850733183318,FALSE,FALSE
TBK1,FALSE,-1.5021763941842967,FALSE,FALSE
ZNF654,FALSE,0.6193616278539762,FALSE,FALSE
MRPS22,TRUE,-2.6763218873270582,FALSE,FALSE
LINC00493,TRUE,-2.291831670141229,FALSE,FALSE
POLA1,TRUE,-1.6001271367140415,FALSE,FALSE
PGRMC1,FALSE,-3.0959098987325038,FALSE,FALSE
ATMIN,TRUE,-2.451695969857692,FALSE,FALSE
CENPN,FALSE,-2.5224887085250196,FALSE,FALSE
GS1-279B7.2,TRUE,1.4811266897366162,TRUE,TRUE
PRPS2,FALSE,-2.759904152501216,FALSE,FALSE
MOSPD1,TRUE,-1.580627910457265,FALSE,FALSE
CUL7,FALSE,-1.2886637609295888,FALSE,FALSE
NOP10,FALSE,-3.4209414313431834,FALSE,FALSE
AMMECR1,FALSE,-4.236930441879525,FALSE,FALSE
CTD-2410N18.3,TRUE,-0.024185009345525768,FALSE,FALSE
ARRDC1,FALSE,-3.2862240332056833,FALSE,FALSE
PI4KA,FALSE,-0.07975338162509636,FALSE,FALSE
SUV39H1,TRUE,-3.502307453966841,FALSE,FALSE
WDR13,FALSE,-2.8506298109819923,FALSE,FALSE
CDKL4,TRUE,5.5995669136299275,TRUE,TRUE
GPCPD1,TRUE,-1.4590178239862777,FALSE,FALSE
PANK2,TRUE,-0.21777845091757336,FALSE,FALSE
DMXL1,TRUE,-1.7414801921499365,FALSE,FALSE
RDH14,FALSE,-3.032680698794663,FALSE,FALSE
ALG13,TRUE,-2.7620755628303666,FALSE,FALSE
STYX,FALSE,-1.5864796898828448,FALSE,FALSE
DNTTIP2,TRUE,-1.8515225053331725,FALSE,FALSE
SEC62,TRUE,-2.006492787920483,FALSE,FALSE
ZNF519,TRUE,0.14361923888902306,FALSE,FALSE
WNK1,TRUE,-0.4287091801123,FALSE,FALSE
WFIKKN2,FALSE,6.714245517666122,TRUE,FALSE
RP11-201K10.3,FALSE,-2.3806341532975934,FALSE,FALSE
PLCB1,FALSE,-0.1727222782098637,FALSE,FALSE
VTRNA2-1,FALSE,1.3711114905090254,TRUE,FALSE
TSHZ1,TRUE,-2.9726351008288194,FALSE,FALSE
PRKAR2B,FALSE,-3.0420750462969837,FALSE,FALSE
RPS6KL1,TRUE,4.120548206967358,TRUE,TRUE
STAT5B,FALSE,-1.4103562006697148,FALSE,FALSE
CDCA4,FALSE,-5.7438123447278615,FALSE,FALSE
BCAR1,FALSE,-3.4788382106724027,FALSE,FALSE
RP11-122G18.8,TRUE,1.7270197444591888,TRUE,TRUE
CNP,FALSE,-3.1336900206779656,FALSE,FALSE
VAPA,TRUE,-1.9034676767448695,FALSE,FALSE
USP14,TRUE,-1.8226892918352802,FALSE,FALSE
ENY2,TRUE,-1.0768523709453026,FALSE,FALSE
ASUN,TRUE,-2.0614116682876866,FALSE,FALSE
RP11-11N7.4,TRUE,0.0085366819544854,FALSE,FALSE
RBFA,FALSE,-3.2527026772267704,FALSE,FALSE
ADNP2,FALSE,-1.11716768000176,FALSE,FALSE
IL27RA,TRUE,-0.7367273094120282,FALSE,FALSE
TM7SF3,FALSE,-2.977740360317826,FALSE,FALSE
CALCOCO2,TRUE,-2.3523666410335613,FALSE,FALSE
LPIN2,FALSE,-2.854291235978511,FALSE,FALSE
SRSF1,FALSE,-1.9899622970161044,FALSE,FALSE
GS1-304P7.3,TRUE,7.359310316890443,TRUE,TRUE
VEZF1,TRUE,-0.9833176199065391,FALSE,FALSE
RSAD1,TRUE,-2.705688399043162,FALSE,FALSE
NMT1,FALSE,-2.473643770253787,FALSE,FALSE
TACO1,FALSE,-2.3550851857570727,FALSE,FALSE
METTL4,TRUE,-1.0905269734624738,FALSE,FALSE
LANCL2,TRUE,-1.8257627640161511,FALSE,FALSE
SEC61G,TRUE,-2.0310876777840976,FALSE,FALSE
MAP4,FALSE,-2.139315575536269,FALSE,FALSE
FIGNL1,FALSE,-4.417890690005726,FALSE,FALSE
DCAF7,FALSE,-3.163439642973175,FALSE,FALSE
CEP63,TRUE,-1.0639580033048492,FALSE,FALSE
ZNF91,FALSE,-0.5543381070484794,FALSE,FALSE
EGFR,FALSE,-4.165892399180325,FALSE,FALSE
LINC01031,TRUE,4.949439645870523,TRUE,TRUE
RAB11A,TRUE,-2.653335226791131,FALSE,FALSE
TEX2,TRUE,-2.3017369753329984,FALSE,FALSE
NSD1,TRUE,-1.970354538251475,FALSE,FALSE
BRIP1,TRUE,-1.5250263827614556,FALSE,FALSE
BICD1,TRUE,-0.1528599915567449,FALSE,FALSE
LIMD2,TRUE,-0.7672481611022489,FALSE,FALSE
MTERFD2,FALSE,-0.8699394594356271,FALSE,FALSE
GPATCH2L,FALSE,0.07562770481336968,FALSE,FALSE
NDUFB7,FALSE,-1.4452722607130242,FALSE,FALSE
SIK2,FALSE,-2.521061275252388,FALSE,FALSE
NUDCD1,TRUE,-0.8305451615212391,FALSE,FALSE
AK2,TRUE,-1.6972173826484787,FALSE,FALSE
HNRNPM,FALSE,-0.9803083288306971,FALSE,FALSE
MARCH2,FALSE,-2.025972922537765,FALSE,FALSE
IGDCC4,FALSE,-1.8951850949562397,FALSE,FALSE
NUP50,FALSE,-2.498655202216526,FALSE,FALSE
KDM1A,FALSE,-2.22484807306276,FALSE,FALSE
OLFML2A,FALSE,-2.8516120383145918,FALSE,FALSE
CNOT10,TRUE,-1.1133685275815928,FALSE,FALSE
NPAS4,FALSE,-3.1744123924346264,FALSE,FALSE
CDC45,TRUE,-1.4123608843350346,FALSE,FALSE
SASH1,FALSE,-1.6319314283651571,FALSE,FALSE
UST,TRUE,-2.021924429823339,FALSE,FALSE
DCAF8,FALSE,-0.2660311370433522,FALSE,FALSE
SYT11,FALSE,-4.10001173197493,FALSE,FALSE
ARHGAP31,FALSE,-3.011732961466017,FALSE,FALSE
RCOR1,TRUE,-1.3085687302895816,FALSE,FALSE
PURB,FALSE,-3.5414531893515355,FALSE,FALSE
IGFBP3,FALSE,-3.162451955199099,FALSE,FALSE
COMT,TRUE,-3.4258266849690115,FALSE,FALSE
ULBP1,TRUE,0.8012057800681682,FALSE,FALSE
MRPL11,TRUE,-1.833737483268641,FALSE,FALSE
HN1L,FALSE,-2.6073233798659308,FALSE,FALSE
PDHA1,TRUE,-2.784476310016437,FALSE,FALSE
POLG2,TRUE,3.9776299200640914,TRUE,TRUE
TMEM186,FALSE,-2.069708971811404,FALSE,FALSE
FBXW8,FALSE,-2.4973445226309563,FALSE,FALSE
RP5-973M2.2,FALSE,-2.924272673836755,FALSE,FALSE
NFE2L1,TRUE,-3.4897231229030403,FALSE,FALSE
AL807752.1,FALSE,-5.6117625600648715,FALSE,FALSE
CENPV,FALSE,-4.569855608330948,FALSE,FALSE
ZFP90,TRUE,-2.5498849629117117,FALSE,FALSE
RP11-479G22.8,TRUE,-0.9886570086005376,FALSE,FALSE
NDEL1,FALSE,-2.9941294118755,FALSE,FALSE
TAS2R8,TRUE,4.876516946564999,TRUE,TRUE
TAS2R10,FALSE,2.458562786909208,TRUE,FALSE
NASP,TRUE,-0.35757554133841274,FALSE,FALSE
MUTYH,TRUE,2.163148591422041,TRUE,TRUE
TOE1,FALSE,-4.757403100082251,FALSE,FALSE
DPH2,FALSE,-3.1056604357518305,FALSE,FALSE
MMACHC,FALSE,-4.1324502960236495,FALSE,FALSE
ZNF469,TRUE,-2.8255852135415083,FALSE,FALSE
UBE2E3,TRUE,-2.3879426033134434,FALSE,FALSE
PYROXD1,FALSE,-1.841355593292932,FALSE,FALSE
OPA1,TRUE,-1.5174097290754174,FALSE,FALSE
ACAD11,FALSE,-1.765970201825663,FALSE,FALSE
RP11-351D16.3,FALSE,-2.7534806809492225,FALSE,FALSE
RP11-508N22.13,TRUE,6.417852514885898,TRUE,TRUE
ZNF570,FALSE,-0.6693546880115284,FALSE,FALSE
KLF12,TRUE,0.2723401719002187,FALSE,FALSE
STX10,FALSE,-0.5389501029643201,FALSE,FALSE
UCHL3,FALSE,-2.231450255017878,FALSE,FALSE
TRMT1,FALSE,0.33819601819828654,FALSE,FALSE
OAZ1,FALSE,-1.0840818979055942,FALSE,FALSE
RSPH6A,FALSE,4.638435913990472,TRUE,FALSE
BRCC3,TRUE,-1.1039172107520658,FALSE,FALSE
BCL7C,FALSE,-1.4558825515562264,FALSE,FALSE
SELT,TRUE,-0.902751399054083,FALSE,FALSE
MTFMT,TRUE,-2.4839143038366407,FALSE,FALSE
ZDHHC6,TRUE,-2.741262864008887,FALSE,FALSE
DMPK,FALSE,-0.7862231254436994,FALSE,FALSE
HSD3B7,FALSE,-1.8455198491503408,FALSE,FALSE
SETD1A,FALSE,-1.432716140259108,FALSE,FALSE
DLC1,TRUE,-3.761285273361619,FALSE,FALSE
STX1B,FALSE,-2.0569023912344773,FALSE,FALSE
FBXL19,FALSE,-1.7603995796330247,FALSE,FALSE
PTOV1,TRUE,-1.3891666020674092,FALSE,FALSE
C8orf48,FALSE,-4.518553383739224,FALSE,FALSE
CCDC130,FALSE,-1.812940275688461,FALSE,FALSE
TBC1D17,TRUE,-1.3937074364144606,FALSE,FALSE
ACOT12,TRUE,6.246776579963407,TRUE,TRUE
CTSB,FALSE,-3.1514456278652028,FALSE,FALSE
ZNF516,TRUE,-2.8433791418020853,FALSE,FALSE
TIMM44,FALSE,-0.6485443570764475,FALSE,FALSE
TNFRSF11B,FALSE,-4.72003519821633,FALSE,FALSE
SNAPC2,FALSE,-3.6199160131159807,FALSE,FALSE
C19orf53,FALSE,-3.5025469173921193,FALSE,FALSE
RAD21,FALSE,-3.707795731736798,FALSE,FALSE
MED25,FALSE,-1.4362900485074404,FALSE,FALSE
PEX2,TRUE,-2.419444600801625,FALSE,FALSE
AES,FALSE,-3.1618876823768938,FALSE,FALSE
MED30,FALSE,-3.855543715608298,FALSE,FALSE
SGTA,FALSE,-1.3300978183664507,FALSE,FALSE
IKZF2,FALSE,-1.497720103361671,FALSE,FALSE
RNASEH2A,TRUE,-1.608476095222043,FALSE,FALSE
SF3A2,FALSE,-1.2903970323078904,FALSE,FALSE
AMH,TRUE,1.6200907241247577,TRUE,TRUE
SS18L2,FALSE,-3.641808361125866,FALSE,FALSE
PKD1,FALSE,-0.49218184967404427,FALSE,FALSE
PPP1R37,FALSE,-0.194484077606177,FALSE,FALSE
FCGRT,TRUE,0.5360897229419023,FALSE,FALSE
RMI1,TRUE,-3.6340614973225636,FALSE,FALSE
PIH1D1,TRUE,-1.1397143628285964,FALSE,FALSE
USP47,TRUE,-1.3530371562271108,FALSE,FALSE
ZNF320,FALSE,-2.024233501249954,FALSE,FALSE
SMAD7,FALSE,-4.121973667665444,FALSE,FALSE
ARHGEF18,FALSE,-1.2209970091870703,FALSE,FALSE
SRI,FALSE,-3.935588911603298,FALSE,FALSE
PPP1R13L,FALSE,-1.7035536736796058,FALSE,FALSE
C15orf41,TRUE,-2.4098414732904465,FALSE,FALSE
ERCC2,TRUE,-1.538229681826785,FALSE,FALSE
PLEKHJ1,TRUE,-4.773289089327575,FALSE,FALSE
DOT1L,FALSE,-1.6789263292068384,FALSE,FALSE
RNMT,TRUE,-1.0075845952279914,FALSE,FALSE
HSPB2,FALSE,-2.1692912676122718,FALSE,FALSE
CD276,FALSE,-3.745529736510216,FALSE,FALSE
TTC23,FALSE,-0.9018528077190208,FALSE,FALSE
AKT1S1,FALSE,-1.313562642538548,FALSE,FALSE
RP11-977G19.10,FALSE,-1.8015849393156742,FALSE,FALSE
UCHL1,FALSE,-3.804888508870885,FALSE,FALSE
CEP192,TRUE,-0.9983369507773557,FALSE,FALSE
FAH,TRUE,-1.3822352745572346,FALSE,FALSE
GNA12,FALSE,-3.633235611399687,FALSE,FALSE
CEP76,TRUE,0.5214639025669668,FALSE,FALSE
KIAA1199,FALSE,-3.8973717079682184,FALSE,FALSE
MRPL13,TRUE,-1.3322854004649194,FALSE,FALSE
ANKRD13A,TRUE,-3.0132119183757586,FALSE,FALSE
ERGIC3,FALSE,-2.525405656040701,FALSE,FALSE
FAM83C,FALSE,6.812498225333564,TRUE,FALSE
C7orf50,FALSE,-3.527064117012955,FALSE,FALSE
C19orf26,TRUE,0.09187005163854804,FALSE,FALSE
ATP5D,FALSE,-2.1823943534045287,FALSE,FALSE
ROMO1,FALSE,-3.1219307198294737,FALSE,FALSE
CIRBP,FALSE,-0.500882969237716,FALSE,FALSE
MYL12A,FALSE,-3.6126592020754846,FALSE,FALSE
RP11-542C16.2,FALSE,-0.27502486966110506,FALSE,FALSE
C7orf26,FALSE,-2.2313704472141573,FALSE,FALSE
CCZ1B,TRUE,-2.0936216341291147,FALSE,FALSE
EFNA2,FALSE,10.01262453886506,TRUE,FALSE
C5orf54,TRUE,-0.5466488038927159,FALSE,FALSE
SNTB1,TRUE,-2.077657328355437,FALSE,FALSE
LENG9,TRUE,-3.2081081953302,FALSE,FALSE
VCL,FALSE,-3.1663358812969653,FALSE,FALSE
SUMF2,FALSE,-3.5576379142089216,FALSE,FALSE
CREB5,TRUE,-1.0218309180900869,FALSE,FALSE
RBAK,FALSE,-2.332694525756432,FALSE,FALSE
GCLC,FALSE,-1.7440203517001565,FALSE,FALSE
FOXE1,FALSE,-5.702351839084869,FALSE,FALSE
ID1,FALSE,-4.584239296172056,FALSE,FALSE
NECAB3,TRUE,-2.4113949850675134,FALSE,FALSE
HBA1,FALSE,5.361066488794321,TRUE,FALSE
RPL35A,TRUE,-1.1522773914028515,FALSE,FALSE
ZNF468,FALSE,-1.26702894933882,FALSE,FALSE
EIF2S2,FALSE,-2.3069856028210616,FALSE,FALSE
PTTG1IP,FALSE,-1.8648819416066433,FALSE,FALSE
ANKDD1B,TRUE,5.026930213616968,TRUE,TRUE
DYNLRB1,FALSE,-1.5006681442673322,FALSE,FALSE
RALY,TRUE,-2.099837461030498,FALSE,FALSE
BBS1,FALSE,-0.15719151153452407,FALSE,FALSE
ZNF616,FALSE,-1.856486629388483,FALSE,FALSE
RASSF7,FALSE,-2.9424489774378415,FALSE,FALSE
SETD8,FALSE,-2.2279098849852916,FALSE,FALSE
HEY1,FALSE,-4.519465327537534,FALSE,FALSE
FABP5,TRUE,-0.7198920808072646,FALSE,FALSE
GLI2,TRUE,-3.3788993544878103,FALSE,FALSE
FUCA2,FALSE,-4.527507791107201,FALSE,FALSE
CLASP1,TRUE,-0.5294822791587906,FALSE,FALSE
MRPS26,FALSE,-2.4504579976534453,FALSE,FALSE
DAP3,FALSE,-1.6102048678519645,FALSE,FALSE
